NASA SC(2)-1010 AIRFOIL
     103.     103.

 0.0000000  0.0000000
 0.0016559  0.0076823
 0.0044729  0.0118133
 0.0092878  0.0160342
 0.0190481  0.0215791
 0.0288805  0.0255256
 0.0387444  0.0287728
 0.0486262  0.0316204
 0.0585216  0.0341683
 0.0684304  0.0364166
 0.0783483  0.0384650
 0.0882707  0.0404135
 0.0981975  0.0422621
 0.1081334  0.0439110
 0.1180737  0.0454599
 0.1280141  0.0470088
 0.1379590  0.0484579
 0.1479083  0.0498070
 0.1578622  0.0510562
 0.1678161  0.0523054
 0.1777744  0.0534548
 0.1877373  0.0545042
 0.1977002  0.0555537
 0.2076675  0.0565032
 0.2176349  0.0574527
 0.2276068  0.0583024
 0.2375786  0.0591520
 0.2475550  0.0599017
 0.2575314  0.0606515
 0.2675077  0.0614012
 0.2774886  0.0620511
 0.2874695  0.0627009
 0.2974548  0.0632508
 0.3074402  0.0638008
 0.3174256  0.0643507
 0.3274154  0.0648008
 0.3374053  0.0652508
 0.3473952  0.0657009
 0.3573895  0.0660510
 0.3673839  0.0664012
 0.3773783  0.0667513
 0.3873771  0.0670015
 0.3973760  0.0672518
 0.4073749  0.0675020
 0.4173782  0.0676524
 0.4273816  0.0678027
 0.4373850  0.0679531
 0.4473928  0.0680035
 0.4574007  0.0680540
 0.4674086  0.0681044
 0.4774210  0.0680550
 0.4874333  0.0680055
 0.4974457  0.0679561
 0.5074626  0.0678067
 0.5174794  0.0676574
 0.5274963  0.0675080
 0.5375177  0.0672588
 0.5475391  0.0670095
 0.5575604  0.0667603
 0.5675863  0.0664111
 0.5776122  0.0660620
 0.5876425  0.0656130
 0.5976729  0.0651639
 0.6077033  0.0647149
 0.6177382  0.0641659
 0.6277730  0.0636170
 0.6378124  0.0629681
 0.6478563  0.0622194
 0.6579001  0.0614707
 0.6679485  0.0606220
 0.6779969  0.0597734
 0.6880498  0.0588248
 0.6981026  0.0578763
 0.7081600  0.0568279
 0.7182219  0.0556795
 0.7282838  0.0545312
 0.7383501  0.0532830
 0.7484165  0.0520347
 0.7584874  0.0506866
 0.7685583  0.0493385
 0.7786336  0.0478904
 0.7887090  0.0464424
 0.7987889  0.0448945
 0.8088688  0.0433465
 0.8189531  0.0416987
 0.8290375  0.0400509
 0.8391264  0.0383032
 0.8492153  0.0365554
 0.8593087  0.0347078
 0.8694020  0.0328602
 0.8794999  0.0309126
 0.8895978  0.0289651
 0.8997002  0.0269177
 0.9098025  0.0248703
 0.9199094  0.0227230
 0.9300208  0.0204757
 0.9401322  0.0182285
 0.9502481  0.0158814
 0.9603684  0.0134344
 0.9704888  0.0109874
 0.9806137  0.0084404
 0.9907431  0.0057936
 1.0008770  0.0030469

 0.0000000  0.0000000
 0.0023400 -0.0075023
 0.0055170 -0.0113632
 0.0106919 -0.0151342
 0.0209113 -0.0197789
 0.0310587 -0.0228253
 0.0411746 -0.0251725
 0.0512725 -0.0271200
 0.0613523 -0.0286679
 0.0714232 -0.0300161
 0.0814851 -0.0311644
 0.0915380 -0.0321129
 0.1015863 -0.0329616
 0.1116302 -0.0337103
 0.1216696 -0.0343592
 0.1317045 -0.0349081
 0.1417393 -0.0354570
 0.1517697 -0.0359061
 0.1617956 -0.0362552
 0.1718214 -0.0366044
 0.1818428 -0.0368536
 0.1918642 -0.0371029
 0.2018811 -0.0372522
 0.2118934 -0.0373017
 0.2219058 -0.0373511
 0.2319182 -0.0374006
 0.2419260 -0.0373501
 0.2519339 -0.0372997
 0.2619373 -0.0371493
 0.2719406 -0.0369990
 0.2819395 -0.0367487
 0.2919384 -0.0364985
 0.3019373 -0.0362482
 0.3119316 -0.0358981
 0.3219260 -0.0355479
 0.3319159 -0.0350979
 0.3419057 -0.0346479
 0.3518956 -0.0341978
 0.3618810 -0.0336479
 0.3718663 -0.0330979
 0.3818472 -0.0324481
 0.3918281 -0.0317982
 0.4018089 -0.0311484
 0.4117853 -0.0303987
 0.4217617 -0.0296489
 0.4317380 -0.0288992
 0.4417144 -0.0281494
 0.4516863 -0.0272998
 0.4616581 -0.0264502
 0.4716300 -0.0256005
 0.4816019 -0.0247509
 0.4915692 -0.0238014
 0.5015366 -0.0228518
 0.5115040 -0.0219023
 0.5214713 -0.0209527
 0.5314387 -0.0200032
 0.5414061 -0.0190537
 0.5513689 -0.0180042
 0.5613318 -0.0169548
 0.5712947 -0.0159054
 0.5812575 -0.0148559
 0.5912204 -0.0138065
 0.6011832 -0.0127571
 0.6111461 -0.0117076
 0.6211090 -0.0106582
 0.6310718 -0.0096088
 0.6410347 -0.0085593
 0.6509931 -0.0074100
 0.6609514 -0.0062607
 0.6709098 -0.0051113
 0.6808682 -0.0039620
 0.6908265 -0.0028126
 0.7007849 -0.0016633
 0.7107433 -0.0005140
 0.7207061  0.0005355
 0.7306690  0.0015849
 0.7406319  0.0026343
 0.7505947  0.0036838
 0.7605576  0.0047332
 0.7705250  0.0056827
 0.7804923  0.0066323
 0.7904597  0.0075818
 0.8004316  0.0084314
 0.8104034  0.0092811
 0.8203798  0.0100308
 0.8303562  0.0107806
 0.8403370  0.0114304
 0.8503224  0.0119803
 0.8603168  0.0123305
 0.8703201  0.0124808
 0.8803280  0.0125313
 0.8903449  0.0123819
 0.9003707  0.0120328
 0.9104056  0.0114839
 0.9204495  0.0107351
 0.9305024  0.0097866
 0.9405642  0.0086382
 0.9506351  0.0072901
 0.9607150  0.0057422
 0.9708084  0.0038946
 0.9809107  0.0018471
 0.9910266 -0.0005000
 1.0011515 -0.0030469
