N3-T140
  1.000000e+00    4.988932e-04
  9.916390e-01    1.863999e-03
  9.802755e-01    3.705917e-03
  9.671078e-01    5.804988e-03
  9.524630e-01    8.102432e-03
  9.368338e-01    1.053919e-02
  9.206892e-01    1.309229e-02
  9.042711e-01    1.574748e-02
  8.876800e-01    1.848386e-02
  8.709641e-01    2.127981e-02
  8.541653e-01    2.411052e-02
  8.373487e-01    2.694613e-02
  8.205795e-01    2.975658e-02
  8.038854e-01    3.251973e-02
  7.872714e-01    3.521871e-02
  7.707314e-01    3.784063e-02
  7.542540e-01    4.037547e-02
  7.378249e-01    4.281604e-02
  7.214305e-01    4.515796e-02
  7.050601e-01    4.739806e-02
  6.887050e-01    4.953415e-02
  6.723589e-01    5.156464e-02
  6.560168e-01    5.348825e-02
  6.396745e-01    5.530431e-02
  6.233290e-01    5.701244e-02
  6.069779e-01    5.861244e-02
  5.906190e-01    6.010459e-02
  5.742513e-01    6.148925e-02
  5.578738e-01    6.276684e-02
  5.414858e-01    6.393814e-02
  5.250875e-01    6.500380e-02
  5.086787e-01    6.596445e-02
  4.922598e-01    6.682107e-02
  4.758318e-01    6.757430e-02
  4.593952e-01    6.822483e-02
  4.429513e-01    6.877349e-02
  4.265021e-01    6.922068e-02
  4.100492e-01    6.956675e-02
  3.935949e-01    6.981205e-02
  3.771426e-01    6.995633e-02
  3.606949e-01    6.999922e-02
  3.442563e-01    6.994014e-02
  3.278316e-01    6.977767e-02
  3.114258e-01    6.951022e-02
  2.950462e-01    6.913556e-02
  2.787002e-01    6.865047e-02
  2.623971e-01    6.805144e-02
  2.461486e-01    6.733373e-02
  2.299684e-01    6.649187e-02
  2.138758e-01    6.551983e-02
  1.978963e-01    6.441012e-02
  1.820650e-01    6.315463e-02
  1.664309e-01    6.174398e-02
  1.510607e-01    6.016890e-02
  1.360474e-01    5.842171e-02
  1.215175e-01    5.649981e-02
  1.076342e-01    5.440510e-02
  9.456862e-02    5.213978e-02
  8.247292e-02    4.971903e-02
  7.146560e-02    4.717663e-02
  6.161375e-02    4.456512e-02
  5.292305e-02    4.194243e-02
  4.533501e-02    3.935381e-02
  3.874410e-02    3.682618e-02
  3.302400e-02    3.436946e-02
  2.804904e-02    3.198238e-02
  2.370657e-02    2.965746e-02
  1.990134e-02    2.738467e-02
  1.655531e-02    2.515406e-02
  1.360626e-02    2.295606e-02
  1.100642e-02    2.077972e-02
  8.720838e-03    1.861246e-02
